id_cliente,edad,ingresos_mensuales,gasto_mensual_promedio,score_crediticio,transacciones_mes,tarjeta_asignada
35865,36,31217.79,16233.56,641,20,Gold
80481,49,52392.86,19436.62,779,32,Platinum
45938,29,31330.03,15691.8,616,16,Gold
17973,37,27132.7,13681.32,649,9,Gold
44643,46,25493.24,11893.96,684,16,Gold
46152,28,25107.38,14731.06,670,18,Gold
82981,60,65775.7,18359.11,652,28,Platinum
39728,36,26014.8,19036.03,677,10,Gold
10621,49,22894.35,14007.72,686,16,Gold
17304,47,17197.83,11549.91,646,17,Gold
19481,41,15800.04,8243.46,669,11,Gold
84569,48,59675.88,27776.95,728,30,Platinum
38637,46,32514.78,18324.56,690,17,Gold
79079,55,76121.93,35297.71,784,33,Platinum
91706,53,118316.73,50509.95,790,47,Black
26810,38,26126.96,14776.99,628,11,Gold
27044,41,32840.73,18729.83,676,16,Gold
59241,34,25186.86,11906.71,569,16,Gold
11035,25,20609.39,9160.91,630,14,Gold
28422,39,25993.33,15517.98,612,12,Gold
5672,43,25230.03,10389.22,733,16,Gold
83200,60,40776.09,25369.15,701,38,Platinum
65999,50,67610.74,38149.53,774,26,Platinum
56211,27,34958.73,13397.31,731,17,Gold
68998,46,72915.44,37328.95,776,31,Platinum
1265,34,25846.8,11450.75,625,16,Gold
34151,44,29362.03,16503.18,698,17,Gold
67637,41,57409.62,24219.83,749,21,Platinum
45904,49,24377.52,13019.72,590,12,Gold
29178,42,18841.4,8820.82,662,20,Gold
29357,43,23256.84,14552.4,640,16,Gold
58490,41,22998.13,13199.14,581,9,Gold
8573,36,27051.92,15988.99,644,11,Gold
14145,46,18404.02,9377.04,636,12,Gold
20951,38,34559.47,21010.18,690,10,Gold
20352,35,27279.51,11304.68,579,12,Gold
21525,29,18389.14,11956.02,645,14,Gold
48227,30,22179.89,8804.18,642,14,Gold
10458,31,38161.93,23772.18,683,18,Gold
6190,49,31392.88,12975.48,653,14,Gold
31178,46,28019.54,13842.48,615,17,Gold
73029,42,64504.92,23263.01,712,18,Platinum
10812,35,26131.52,11977.89,632,12,Gold
2113,46,25204.6,13134.0,624,14,Gold
18271,32,23975.7,12922.09,731,10,Gold
42414,31,34652.59,15426.63,696,13,Gold
96101,67,93038.59,26749.17,803,45,Black
79406,59,73964.81,38550.77,712,24,Platinum
20336,47,22274.86,14086.09,665,12,Gold
30822,32,20811.25,12659.87,638,11,Gold
37634,36,32145.59,16870.55,688,22,Gold
54233,29,20780.85,9853.69,615,9,Gold
61769,34,98029.46,51801.96,729,25,Platinum
62450,49,69257.07,27577.93,742,30,Platinum
53941,25,27272.67,15391.64,647,17,Gold
17736,42,28118.0,19015.83,661,15,Gold
71886,32,66999.56,29041.92,682,33,Platinum
48104,46,22294.07,15300.99,644,17,Gold
88214,45,62900.23,25560.16,761,32,Platinum
3029,32,22450.97,13334.33,625,11,Gold
43280,47,21263.81,13591.76,655,12,Gold
95074,49,142116.15,31391.53,767,36,Black
88635,36,53778.61,21587.11,720,31,Platinum
82762,58,62343.96,34370.84,737,28,Platinum
87649,63,58842.46,38377.48,733,27,Platinum
42017,32,19364.86,15693.99,613,15,Gold
1406,47,21216.02,12965.78,691,13,Gold
94009,44,135075.05,63954.59,811,41,Black
37246,36,26248.95,11410.79,650,20,Gold
43509,36,32331.43,22060.02,593,11,Gold
84510,38,69128.87,38341.85,691,21,Platinum
98500,55,137848.1,58659.49,791,47,Black
33197,37,20048.98,9736.4,638,14,Gold
53241,23,26526.91,13730.83,636,18,Gold
69725,36,71010.66,40608.13,718,26,Platinum
45814,49,31390.78,19463.4,744,12,Gold
51292,47,26678.23,15711.15,701,13,Gold
23317,44,26533.46,12482.12,702,18,Gold
92112,55,150310.48,49945.86,813,48,Black
2649,31,25078.09,14682.78,660,14,Gold
81541,46,68770.43,18890.23,763,29,Platinum
20478,42,28065.61,17477.23,640,22,Gold
82542,30,58192.62,27641.83,766,25,Platinum
38304,22,29525.45,18185.31,641,14,Gold
20501,32,19503.76,11052.65,652,17,Gold
19335,30,33417.07,21917.03,617,19,Gold
3838,24,26898.84,15536.14,618,11,Gold
10056,49,27167.71,14369.06,636,16,Gold
36610,45,17614.02,8021.69,666,16,Gold
99903,44,138786.61,61709.72,791,54,Black
57343,42,24182.71,10977.18,682,23,Gold
35426,29,23503.74,9785.94,586,18,Gold
18414,35,18168.77,7382.86,593,13,Gold
66076,45,71750.53,25666.77,787,34,Platinum
12266,40,25731.07,14751.0,739,18,Gold
12434,40,26637.96,17902.93,616,19,Gold
99329,59,206150.35,104472.2,825,34,Black
54485,33,14045.84,7858.66,621,10,Gold
3944,29,13048.48,6713.48,642,16,Gold
82452,58,46864.58,15365.94,750,30,Platinum
66920,41,47671.46,24764.75,755,23,Platinum
33783,22,25172.85,13771.26,612,10,Gold
28672,49,22499.46,9575.07,646,19,Gold
46579,44,26550.62,13844.9,559,17,Gold
18384,29,20645.51,8737.35,703,14,Gold
21112,42,19198.13,8364.11,643,12,Gold
73241,48,42175.75,21081.47,716,33,Platinum
99607,36,135717.88,31630.42,766,39,Black
74022,36,68687.99,33905.94,734,34,Platinum
81472,33,69237.56,29810.36,700,34,Platinum
62045,54,59696.84,23519.94,741,26,Platinum
18894,26,35817.37,22294.87,634,18,Gold
23232,27,20709.56,12772.56,668,11,Gold
26273,34,28200.77,16974.31,651,23,Gold
17322,45,31915.29,18628.31,658,14,Gold
10282,32,24689.56,14064.73,699,10,Gold
91551,46,159257.19,27877.94,782,28,Black
20242,23,23176.79,11475.99,657,15,Gold
35804,35,25425.12,15633.71,589,11,Gold
71652,30,65106.96,26085.24,755,37,Platinum
1686,48,30938.4,18721.1,624,15,Gold
47786,40,14509.09,10498.01,702,19,Gold
71002,62,67640.75,26027.57,744,26,Platinum
66409,44,70897.41,31279.98,697,33,Platinum
98527,59,133755.79,38669.77,777,55,Black
55552,32,23407.65,13515.88,606,18,Gold
12504,41,20102.92,11085.88,623,16,Gold
4779,44,19523.65,7979.6,602,24,Gold
54388,40,21346.24,16203.1,601,14,Gold
18376,24,14940.09,9422.17,643,14,Gold
38698,30,18474.78,10313.03,530,11,Gold
38707,36,31386.31,20317.97,736,11,Gold
56272,34,29245.18,20478.43,660,16,Gold
47924,39,23702.86,11445.87,661,13,Gold
85214,60,62235.51,20043.34,747,31,Platinum
610,23,32480.22,15882.2,693,20,Gold
87557,51,74335.36,42928.92,728,23,Platinum
86563,62,62971.14,16038.68,729,31,Platinum
39914,24,25008.72,12401.82,496,16,Gold
29155,47,15043.77,9718.98,628,13,Gold
20847,26,31124.91,16444.2,620,11,Gold
56911,24,31189.51,19597.7,600,9,Gold
75958,47,63249.26,33336.04,732,29,Platinum
55786,45,18606.61,12663.03,710,13,Gold
90581,40,114531.38,51396.13,783,57,Black
33503,45,14921.14,9897.17,620,16,Gold
24394,26,20712.62,9276.82,631,10,Gold
23493,23,27309.99,13413.73,662,10,Gold
83806,38,74147.93,21008.69,720,28,Platinum
8482,24,24837.59,13725.4,616,16,Gold
38893,22,28203.13,18375.98,612,19,Gold
11831,24,22247.33,12566.49,664,20,Gold
93331,54,94387.92,31188.93,801,38,Black
32034,38,19311.03,7247.09,668,16,Gold
15540,44,26815.49,15164.01,595,11,Gold
90136,70,140237.72,42931.8,791,46,Black
45755,31,25688.12,14426.0,601,11,Gold
55697,45,21426.74,14903.65,609,18,Gold
22732,43,19028.3,7001.47,651,17,Gold
7486,46,21862.9,9799.1,618,8,Gold
39847,49,25767.53,13829.74,594,16,Gold
15981,40,14985.26,7632.11,658,16,Gold
18959,23,30632.59,20137.78,639,9,Gold
16230,30,28067.68,18508.79,667,8,Gold
46500,38,28279.45,18664.22,582,12,Gold
36310,35,19355.68,11385.23,668,7,Gold
19439,48,22325.71,10710.49,657,11,Gold
97416,54,143624.42,62004.63,780,50,Black
49755,40,38250.04,15935.84,625,16,Gold
66188,53,45346.92,16878.99,738,30,Platinum
98471,51,190323.84,76481.78,805,45,Black
75338,57,65197.12,32963.39,727,24,Platinum
71816,50,75213.82,41194.1,675,31,Platinum
64638,33,79747.94,33555.49,707,32,Platinum
2179,43,35118.03,21492.88,622,13,Gold
31716,43,23448.7,15464.05,634,11,Gold
98645,65,152868.39,60898.84,758,44,Black
40452,46,35514.85,14673.67,673,9,Gold
72830,54,86943.61,31181.24,746,22,Platinum
49057,45,26818.91,11645.44,710,11,Gold
29097,29,20831.41,8888.18,734,9,Gold
75356,56,42225.48,12804.28,699,26,Platinum
30188,36,24188.33,14131.9,623,17,Gold
14093,45,17543.86,6564.53,622,16,Gold
3401,40,27457.15,18103.6,628,11,Gold
73509,46,80245.95,34935.78,738,30,Platinum
22214,30,18389.41,13603.53,634,12,Gold
68592,55,70560.55,24458.72,794,25,Platinum
4669,26,20719.15,7986.84,640,11,Gold
31087,22,26597.81,10657.48,595,16,Gold
11393,31,27625.85,14056.69,607,15,Gold
77078,51,91884.68,44138.27,747,22,Platinum
10049,40,27287.71,18622.48,648,9,Gold
671,41,31230.43,22154.28,660,10,Gold
78694,45,50926.38,22405.98,721,22,Platinum
20926,35,24123.46,12750.78,611,10,Gold
44117,44,21491.75,11289.77,563,10,Gold
37227,34,24768.77,13118.0,607,11,Gold
35208,49,27079.21,11799.18,608,9,Gold
76136,55,64616.8,20991.2,747,34,Platinum
20401,36,22328.69,11504.18,657,16,Gold
99712,50,133750.98,46333.11,802,37,Black
51337,33,20066.92,14206.82,651,12,Gold
14321,37,19403.05,12945.32,593,14,Gold
81613,43,48820.72,27159.75,753,33,Platinum
5595,47,30624.66,20236.99,638,17,Gold
48392,49,18704.95,10100.25,648,12,Gold
252,28,29589.31,11740.5,646,24,Gold
95822,57,81851.58,19476.48,826,36,Black
21621,48,43056.75,22688.77,716,16,Gold
25299,28,25201.61,14902.01,688,17,Gold
48647,48,20959.81,8776.54,696,18,Gold
90218,66,127285.75,47659.46,785,46,Black
25886,28,24727.56,10562.62,596,16,Gold
93751,35,200608.65,68731.6,762,47,Black
84162,55,73751.07,24677.74,744,32,Platinum
12280,29,18978.35,13567.04,598,14,Gold
5213,25,24123.53,9861.91,621,24,Gold
2468,26,25189.69,13560.08,666,14,Gold
54109,41,25573.25,14234.14,544,14,Gold
49610,29,20671.36,9072.08,677,19,Gold
20989,27,22619.51,12146.87,672,14,Gold
43999,47,31817.52,13856.71,609,20,Gold
83027,30,47936.9,20536.87,726,30,Platinum
248,23,21733.35,15995.93,658,12,Gold
48998,26,26556.25,16866.86,679,18,Gold
35197,32,14947.84,5200.16,722,12,Gold
63804,46,46004.1,20648.67,725,21,Platinum
62392,53,42256.19,27463.06,755,28,Platinum
96104,66,151545.28,64717.61,783,44,Black
99586,71,91532.54,22729.5,767,48,Black
80580,40,64555.08,20199.31,761,27,Platinum
24640,45,24896.34,14097.26,677,16,Gold
66207,44,56300.4,31473.35,733,30,Platinum
67471,42,52182.22,21166.03,765,24,Platinum
56703,35,23018.97,8861.3,713,13,Gold
81040,53,50444.65,13566.5,716,22,Platinum
39645,37,32971.86,20739.52,585,16,Gold
40644,42,15684.63,7268.67,642,17,Gold
70896,52,65268.31,33002.91,739,22,Platinum
10833,42,22194.75,11314.59,686,11,Gold
45856,25,25944.24,13272.99,636,12,Gold
92873,72,107046.03,41231.5,803,47,Black
38564,46,20527.48,11112.68,663,9,Gold
56551,27,30414.83,21199.75,763,11,Gold
28795,26,20954.61,16050.13,650,13,Gold
35432,45,27062.57,18501.95,605,10,Gold
27183,45,20889.62,10390.27,599,10,Gold
69733,60,54186.78,15251.88,683,26,Platinum
11962,25,25187.83,14799.6,677,12,Gold
40381,29,23528.17,15072.97,666,12,Gold
87955,42,61326.63,28415.43,714,22,Platinum
96937,45,156619.47,43371.15,793,46,Black
57120,37,30416.64,18382.12,655,19,Gold
4604,40,31558.47,14167.15,608,13,Gold
59460,46,30858.45,20591.09,600,9,Gold
73502,35,44429.7,20523.12,700,24,Platinum
77752,41,67142.85,28496.18,724,23,Platinum
66510,61,65195.85,35219.51,763,33,Platinum
55514,36,24826.01,15518.23,684,15,Gold
99849,42,132150.53,36882.97,766,36,Black
36812,37,27598.77,11708.08,694,17,Gold
70276,52,66764.91,27852.99,728,33,Platinum
1831,39,28541.07,15873.58,641,17,Gold
26085,48,18891.14,10169.02,599,10,Gold
19759,44,31461.47,20444.65,714,11,Gold
54960,44,22572.2,12021.51,609,13,Gold
56778,39,32639.96,21385.45,659,16,Gold
10932,45,34253.91,16211.69,638,14,Gold
89199,42,66792.1,19816.01,770,23,Platinum
85158,46,69294.77,28093.76,756,28,Platinum
81048,32,73125.7,36577.12,783,32,Platinum
61500,55,65414.94,33453.64,690,23,Platinum
34816,24,23668.21,9612.08,643,16,Gold
93758,50,107031.42,25343.17,784,39,Black
10729,42,13543.54,4614.01,631,15,Gold
98,43,26305.28,12944.33,635,12,Gold
92551,53,173989.06,65228.61,790,46,Black
59147,43,22826.89,11297.53,645,14,Gold
762,29,25610.05,17453.99,620,13,Gold
7014,27,28660.4,13380.35,675,11,Gold
80463,46,57464.36,22543.88,735,40,Platinum
28796,38,20595.46,8284.52,663,12,Gold
1252,41,29167.64,16875.41,686,15,Gold
5487,43,25670.83,16894.89,659,19,Gold
12195,34,28538.39,18959.28,624,10,Gold
73746,62,62377.68,24145.4,769,31,Platinum
89989,48,66275.42,40165.35,740,25,Platinum
74497,50,78034.32,29518.01,727,32,Platinum
28971,45,29006.31,12420.05,594,17,Gold
41775,45,24709.65,12391.89,585,13,Gold
77997,58,61745.04,22724.51,773,33,Platinum
39642,26,19739.58,11437.5,686,13,Gold
22381,33,25879.99,17062.84,641,9,Gold
43878,43,19587.03,12992.64,620,13,Gold
77940,64,76972.02,41368.79,764,34,Platinum
2577,27,32320.89,14933.37,690,17,Gold
67922,41,39799.98,13369.07,763,29,Platinum
46635,25,25169.94,12108.88,650,19,Gold
50143,23,32522.79,20509.65,670,12,Gold
83474,30,67139.11,36897.45,684,27,Platinum
87583,32,41393.16,11100.84,698,16,Platinum
15782,42,24591.32,10384.27,697,15,Gold
38909,39,20933.4,14999.09,653,17,Gold
29331,27,27725.43,19181.28,554,10,Gold
75650,59,45128.13,20381.17,719,27,Platinum
32089,47,21965.77,9247.06,676,14,Gold
13826,28,31533.09,18586.1,613,15,Gold
91242,68,167551.93,81384.95,772,43,Black
64612,40,73764.9,28121.41,758,26,Platinum
40115,31,25897.05,17202.43,648,15,Gold
82924,41,71192.48,35876.75,768,34,Platinum
32646,23,20606.07,9543.18,653,15,Gold
38649,25,21642.04,8527.73,594,20,Gold
77296,47,61203.19,33631.1,718,29,Platinum
42700,26,30981.72,14233.92,616,17,Gold
61676,63,71414.32,23311.49,705,20,Platinum
92670,64,128457.63,19296.15,787,46,Black
60584,49,52548.78,22802.76,713,26,Platinum
82001,43,69549.53,26887.28,751,25,Platinum
87738,43,72350.84,33026.52,681,25,Platinum
39169,28,29699.6,15490.68,700,16,Gold
98064,64,147501.07,48139.42,787,46,Black
70618,35,64771.63,25613.55,694,37,Platinum
34600,30,31366.89,18770.05,621,14,Gold
85453,58,52755.06,26647.41,714,25,Platinum
22540,40,29188.73,17375.18,630,18,Gold
77850,58,65422.75,27169.89,739,30,Platinum
29518,25,23050.69,9713.27,648,16,Gold
53457,29,20643.74,10080.82,606,13,Gold
40179,30,24085.97,11579.06,678,13,Gold
6188,44,30835.6,18427.38,699,16,Gold
47268,22,24048.23,15079.59,715,18,Gold
81924,33,40846.51,19161.36,752,24,Platinum
3941,22,26895.77,12527.93,559,22,Gold
38166,37,28533.97,16107.04,595,14,Gold
64940,39,83222.2,38531.91,755,32,Platinum
71563,45,64316.02,28574.83,735,27,Platinum
26862,29,27963.85,17570.59,613,13,Gold
77720,40,80347.87,36427.82,756,31,Platinum
30687,48,25147.18,13668.75,687,13,Gold
65878,43,56655.35,18116.86,686,29,Platinum
90401,47,169040.87,84543.5,802,53,Black
93363,51,50737.29,10133.48,769,39,Black
99260,70,160360.13,49825.56,789,43,Black
47652,23,26457.09,13170.33,691,13,Gold
4140,46,25021.15,12915.68,608,16,Gold
81483,37,79970.27,27407.7,727,30,Platinum
62253,35,58322.39,22588.93,721,25,Platinum
49696,45,26032.92,11529.67,610,15,Gold
54467,39,26009.71,12471.13,721,19,Gold
24536,43,21721.01,14009.96,727,15,Gold
40671,38,27343.26,12898.44,701,12,Gold
85378,32,60512.09,28300.5,799,25,Platinum
4082,23,21509.0,10965.26,671,15,Gold
95915,41,167995.22,30989.31,830,54,Black
64748,60,58948.54,20553.87,728,27,Platinum
54866,40,21701.33,13135.71,601,18,Gold
42304,38,19823.45,14952.56,666,11,Gold
27430,22,13685.95,8510.88,742,14,Gold
452,36,29775.71,15899.24,686,21,Gold
87354,64,63728.74,19525.83,778,28,Platinum
33767,42,25636.9,16580.04,602,17,Gold
98069,41,151036.83,44777.25,806,45,Black
6152,22,20581.4,9469.54,658,10,Gold
12553,25,27618.64,14790.11,655,17,Gold
32169,25,24753.9,12257.1,632,9,Gold
77304,40,58082.35,27205.52,728,37,Platinum
59995,23,27668.71,17621.91,650,12,Gold
63255,44,74002.52,24856.27,731,24,Platinum
36333,36,29184.66,15338.66,708,14,Gold
65235,54,48746.92,25374.65,722,28,Platinum
32396,36,26412.77,15045.72,608,13,Gold
28965,41,33080.89,18697.08,702,15,Gold
73260,44,73583.98,34970.72,702,23,Platinum
12626,25,27145.2,16846.35,658,9,Gold
55795,27,24589.49,13567.66,569,18,Gold
11540,31,31849.34,16703.15,590,18,Gold
11541,36,21792.92,11301.44,656,17,Gold
78393,35,67996.01,38113.66,782,36,Platinum
7769,46,28469.12,11917.09,654,15,Gold
16580,45,35819.88,17011.68,671,16,Gold
35249,44,25220.17,15794.72,635,11,Gold
29322,39,32202.87,20241.55,626,13,Gold
43647,45,21174.69,11917.61,641,13,Gold
87767,40,68252.2,33562.49,744,14,Platinum
65763,43,70035.41,18933.86,750,30,Platinum
24292,35,28019.65,17400.38,657,19,Gold
519,46,25496.66,15202.02,548,20,Gold
73677,49,60982.91,31303.64,787,24,Platinum
23871,35,28297.87,10885.17,704,17,Gold
99446,36,211196.4,85808.99,783,48,Black
64357,32,79120.77,28842.55,697,29,Platinum
47375,25,21819.7,9129.32,693,12,Gold
90036,63,128365.05,60718.08,818,40,Black
43126,39,28381.87,13854.07,652,14,Gold
69352,36,43666.78,22402.73,735,25,Platinum
62071,42,81460.47,38469.08,720,17,Platinum
41446,22,27411.89,11447.27,637,18,Gold
27871,23,24604.27,10688.05,663,15,Gold
61237,42,73214.87,22969.02,749,23,Platinum
48869,35,23479.31,10049.84,642,17,Gold
81186,59,68955.66,23156.0,682,24,Platinum
95925,37,155071.36,20454.83,824,48,Black
7691,31,27048.43,11618.89,691,11,Gold
12040,43,19647.66,13150.74,637,19,Gold
44020,49,32697.42,23640.96,637,16,Gold
28186,44,17629.76,13401.61,595,17,Gold
33849,28,19110.17,12219.14,608,12,Gold
45064,39,28060.87,16716.85,606,10,Gold
69459,62,54956.58,25444.37,760,33,Platinum
71307,48,73407.81,23865.35,704,28,Platinum
6442,46,24358.68,10640.02,660,15,Gold
86960,35,53063.78,16536.07,734,29,Platinum
40904,47,28085.14,11720.55,638,14,Gold
48536,30,13604.3,8326.26,678,17,Gold
65695,54,62971.17,17330.02,726,32,Platinum
81870,54,72682.18,32308.38,648,22,Platinum
82134,32,72697.28,25841.11,750,25,Platinum
73671,59,60943.05,34704.8,718,36,Platinum
81482,47,64160.15,30614.34,722,27,Platinum
34741,46,32424.48,23464.97,735,17,Gold
20661,44,30860.63,22221.0,594,19,Gold
76834,47,64530.89,35326.84,743,25,Platinum
96950,48,200928.01,34004.38,741,44,Black
47078,30,22505.62,10400.15,687,16,Gold
25389,29,18077.82,9662.25,624,19,Gold
97159,65,82579.68,16600.61,760,48,Black
9880,25,33563.56,24625.29,758,13,Gold
65800,43,64727.39,38966.04,734,30,Platinum
89561,64,58037.63,14829.29,716,27,Platinum
67675,37,83475.19,43775.03,747,29,Platinum
78376,37,70663.95,20812.79,713,24,Platinum
87262,44,76644.11,28992.59,696,22,Platinum
43023,44,31564.39,14837.88,669,13,Gold
92357,45,114016.98,46443.13,779,51,Black
9890,38,19403.75,10529.68,628,11,Gold
29245,46,21552.01,13223.29,662,24,Gold
36574,36,18374.01,13318.95,666,19,Gold
3947,48,27688.15,15167.64,686,19,Gold
50886,30,28439.71,11206.62,612,17,Gold
40929,38,17146.58,8799.0,662,9,Gold
48960,25,17370.32,8610.84,661,11,Gold
95628,56,148105.34,45840.08,803,40,Black
82390,44,57297.31,23845.37,740,31,Platinum
81764,39,54162.05,28187.33,785,24,Platinum
21450,32,23492.43,13039.34,670,14,Gold
21143,25,21941.35,15086.18,640,17,Gold
37302,44,23512.31,12050.34,629,12,Gold
35044,28,19253.52,12118.66,697,22,Gold
36319,31,34078.71,16406.94,602,16,Gold
70865,42,59609.83,21201.93,763,26,Platinum
89188,43,54599.19,22375.72,713,16,Platinum
49078,42,15477.23,9222.76,662,11,Gold
10980,28,26910.17,17216.93,632,15,Gold
60825,48,83595.79,28691.25,710,39,Platinum
28517,26,21844.41,8604.93,605,17,Gold
21981,43,26354.94,13002.3,582,15,Gold
16450,35,30438.03,18426.04,656,9,Gold
18968,39,25144.36,12534.05,587,12,Gold
54224,24,19820.86,12859.96,576,12,Gold
16017,42,19255.8,12410.03,617,18,Gold
43741,37,24586.54,9792.2,654,17,Gold
81398,36,63503.67,21596.94,759,25,Platinum
82028,49,46621.56,19953.97,720,35,Platinum
53019,27,30513.04,19842.83,689,11,Gold
29188,42,29149.46,13187.88,676,20,Gold
69963,56,46103.11,25529.9,723,31,Platinum
78933,31,60745.83,28295.86,731,27,Platinum
91952,53,170959.07,80898.29,807,42,Black
91635,39,191352.42,77342.61,801,39,Black
74065,62,63438.24,36610.82,759,32,Platinum
67857,30,44908.62,24372.84,743,22,Platinum
1006,30,26967.43,12769.91,598,22,Gold
77484,37,48420.92,17929.3,734,31,Platinum
93227,58,112319.35,46325.77,813,39,Black
45210,22,21279.46,14434.27,606,14,Gold
75287,64,55617.03,17321.06,776,39,Platinum
83899,55,68417.34,29484.36,731,18,Platinum
45023,47,27471.92,16702.41,724,11,Gold
98391,44,105460.42,43783.47,800,43,Black
38007,27,22270.39,14685.78,676,16,Gold
59246,23,26544.55,12262.81,698,12,Gold
9065,28,27281.78,12384.03,604,14,Gold
20481,43,19896.87,9902.04,634,19,Gold
28190,27,20412.11,11825.91,589,15,Gold
67335,63,56573.85,25919.15,719,26,Platinum
78264,48,52445.06,25670.85,738,26,Platinum
9182,46,23057.6,13134.46,709,14,Gold
80222,63,63680.82,29896.58,654,32,Platinum
14824,43,27409.51,18063.61,615,10,Gold
78285,33,68561.72,31602.4,722,29,Platinum
97785,67,85788.54,9398.99,788,38,Black
24225,46,25912.5,12371.92,661,13,Gold
21959,33,20301.92,7112.69,669,15,Gold
4395,42,29198.32,18913.16,673,15,Gold
51313,37,27709.71,17695.74,668,13,Gold
76023,40,72555.12,23653.15,704,36,Platinum
33053,38,26639.81,11842.64,642,18,Gold
7536,49,19621.32,8849.52,614,11,Gold
583,34,28163.91,17940.7,662,14,Gold
72315,49,75122.03,31903.78,744,21,Platinum
9250,24,16622.1,9989.36,670,18,Gold
98959,35,101336.96,73873.27,766,45,Black
95282,55,100679.85,41362.77,757,34,Black
25380,35,20761.33,15476.64,594,14,Gold
69746,39,50839.64,12133.92,746,34,Platinum
97873,42,144602.03,76719.06,816,47,Black
31143,32,26337.96,15315.56,664,13,Gold
7298,33,19706.0,10367.97,609,10,Gold
79981,58,69697.05,22646.65,753,19,Platinum
90352,62,177877.28,69123.26,793,54,Black
79961,45,66582.73,36834.83,744,19,Platinum
58241,41,24407.67,13928.71,651,20,Gold
3053,27,23557.26,11201.95,604,11,Gold
10477,40,20030.4,9204.32,724,14,Gold
47587,28,21107.37,13008.07,632,16,Gold
82453,30,72260.2,24901.25,714,36,Platinum
50566,32,22620.49,12487.15,632,13,Gold
45608,29,22275.33,14486.37,708,14,Gold
93015,61,160869.83,45446.19,808,32,Black
74541,52,58683.75,18740.09,743,34,Platinum
3719,48,24092.75,10072.99,592,20,Gold
38932,38,21203.64,14724.01,628,17,Gold
95984,52,177438.02,85970.93,774,41,Black
28055,48,29111.8,19726.35,638,18,Gold
52885,23,23783.95,11343.86,638,19,Gold
86977,35,49547.68,30662.41,702,24,Platinum
