Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,19,Nuevo León,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,41,43,59,27,,,,,,,,
2026,19,Nuevo León,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,157,134,142,173,,,,,,,,
2026,19,Nuevo León,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,2,3,,,,,,,,
2026,19,Nuevo León,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,5,4,6,10,,,,,,,,
2026,19,Nuevo León,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,20,21,44,26,,,,,,,,
2026,19,Nuevo León,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,3,4,3,5,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,3,4,10,8,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,55,51,68,59,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,2,7,4,6,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,0,0,4,3,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,1,1,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,19,0,3,4,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,8,17,11,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,12,8,0,1,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,34,19,30,22,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,12,8,14,8,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,180,162,173,188,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,1,1,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,69,10,6,8,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,64,78,77,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,1,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,2,1,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,0,0,1,1,,,,,,,,
2026,20,Oaxaca,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,3,,,,,,,,
2026,20,Oaxaca,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,27,25,43,28,,,,,,,,
2026,20,Oaxaca,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,3,0,1,1,,,,,,,,
2026,20,Oaxaca,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,0,,,,,,,,
2026,20,Oaxaca,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,1,0,0,,,,,,,,
2026,20,Oaxaca,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,1,0,0,,,,,,,,
2026,20,Oaxaca,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,,,,,,,,
2026,20,Oaxaca,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,,,,,,,,
2026,20,Oaxaca,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,12,18,12,17,,,,,,,,
2026,20,Oaxaca,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,9,0,8,0,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,44,44,48,51,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,11,12,15,20,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,16,13,14,14,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,6,3,4,3,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,21,22,31,31,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,25,23,36,37,,,,,,,,
2026,20,Oaxaca,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,25,27,33,24,,,,,,,,
2026,20,Oaxaca,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,16,12,10,10,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a casa habitación,Con violencia,5,3,12,4,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a casa habitación,Sin violencia,32,21,34,33,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,14,14,19,19,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,57,57,55,44,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,8,14,17,19,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,94,95,71,75,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de autopartes,Sin violencia,2,3,0,3,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a transportista,Con violencia,5,8,1,6,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a transportista,Sin violencia,3,1,1,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,16,13,16,39,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,4,5,5,6,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,2,1,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,1,1,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a institución bancaria,Con violencia,1,0,1,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a negocio,Con violencia,14,20,19,23,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo a negocio,Sin violencia,32,37,46,33,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,1,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de ganado,Sin violencia,5,6,2,4,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,1,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Otros robos,Con violencia,23,21,28,25,,,,,,,,
2026,20,Oaxaca,El patrimonio,Robo,Otros robos,Sin violencia,70,62,37,55,,,,,,,,
2026,20,Oaxaca,El patrimonio,Fraude,Fraude,Fraude,103,103,103,85,,,,,,,,
2026,20,Oaxaca,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,27,21,21,21,,,,,,,,
2026,20,Oaxaca,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,5,4,6,6,,,,,,,,
2026,20,Oaxaca,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,0,0,0,0,,,,,,,,
2026,20,Oaxaca,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,103,128,136,132,,,,,,,,
2026,20,Oaxaca,El patrimonio,Despojo,Despojo,Despojo,50,66,62,57,,,,,,,,
2026,20,Oaxaca,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,7,18,7,23,,,,,,,,
2026,20,Oaxaca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,259,238,302,338,,,,,,,,
2026,20,Oaxaca,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,1,,,,,,,,
2026,20,Oaxaca,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,14,29,22,23,,,,,,,,
2026,20,Oaxaca,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,3,3,2,7,,,,,,,,
2026,20,Oaxaca,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,83,126,43,56,,,,,,,,
2026,20,Oaxaca,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,0,2,0,1,,,,,,,,
2026,20,Oaxaca,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,0,,,,,,,,
2026,20,Oaxaca,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,1,1,,,,,,,,
2026,20,Oaxaca,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,2,2,0,3,,,,,,,,
2026,20,Oaxaca,La sociedad,Discriminación,Discriminación,Discriminación,7,0,0,5,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,55,21,22,24,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,67,51,15,20,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,20,48,49,79,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,280,307,311,273,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,23,15,21,16,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,1,0,0,0,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,10,27,27,32,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,26,26,35,25,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,2,0,0,0,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,13,24,24,20,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,16,13,6,7,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,0,0,0,0,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,19,0,0,0,,,,,,,,
2026,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,5,5,13,13,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,7,4,5,6,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,40,32,34,45,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,13,4,10,10,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,1,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,2,5,6,5,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,1,2,2,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,58,56,59,49,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,16,16,21,18,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,26,15,18,27,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,21,17,18,26,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,302,306,379,348,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,27,11,10,17,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,75,65,0,64,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,3,76,1,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,0,1,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,1,0,3,0,,,,,,,,
2026,21,Puebla,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,1,1,0,,,,,,,,
2026,21,Puebla,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,0,1,0,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,1,2,1,0,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,0,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,0,,,,,,,,
2026,21,Puebla,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,1,0,0,0,,,,,,,,
